Transaction_ID,Transaction_Date,Revenue,Expenses,Profit,Category,Department,Manager_Name,Region
1775,2021-10-06,1860.29,3738.86,-1878.57,Operating Expenses,Sales,Sarah Brown,South America
1776,2022-02-16,7730.38,17036.93,-9306.55,Sales Revenue,Sales,John Doe,North America
1777,2022-05-07,11615.12,13953.96,-2338.84,Sales Revenue,Operations,John Doe,South America
1778,2021-07-10,29998.55,15032.21,14966.34,Operating Expenses,Operations,Sarah Brown,Asia-Pacific
1779,2022-05-04,29710.85,2792.23,26918.62,Operating Expenses,Sales,David Green,North America
1780,2022-03-29,28324.1,11225.0,17099.1,Sales Revenue,Operations,David Green,South America
1781,2021-04-29,28473.49,16681.24,11792.25,Sales Revenue,Operations,Sarah Brown,North America
1782,2024-06-25,6767.48,7808.23,-1040.75,Sales Revenue,Marketing,Jane Smith,Europe
1783,2022-07-22,10253.58,13282.16,-3028.58,Sales Revenue,Marketing,David Green,North America
1784,2024-05-19,11785.4,13244.12,-1458.72,Sales Revenue,Marketing,John Doe,Asia-Pacific
1785,2022-11-29,4117.82,18817.89,-14700.07,Operating Expenses,Operations,Sarah Brown,Asia-Pacific
1786,2022-01-25,21896.69,9111.15,12785.54,Operating Expenses,Marketing,Sarah Brown,South America
1787,2022-03-24,15621.54,9701.85,5919.69,Sales Revenue,Marketing,Jane Smith,Europe
1788,2020-05-14,20339.85,6183.35,14156.5,Sales Revenue,Marketing,David Green,South America
1789,2023-04-05,26181.04,3905.94,22275.1,Sales Revenue,Finance,John Doe,North America
1790,2023-06-05,20595.7,7820.62,12775.08,Marketing Expenses,Operations,Jane Smith,North America
1791,2022-11-14,12520.0,2269.9,10250.1,Marketing Expenses,Finance,Sarah Brown,Europe
1792,2020-08-22,17186.96,13771.87,3415.09,Sales Revenue,Finance,John Doe,South America
1793,2022-04-04,12793.95,2215.66,10578.29,Operating Expenses,Marketing,Sarah Brown,North America
1794,2019-06-22,9371.48,5829.82,3541.66,Marketing Expenses,Operations,John Doe,South America
1795,2022-03-24,18161.07,5961.73,12199.34,Sales Revenue,Operations,David Green,North America
1796,2019-11-20,13475.08,13843.31,-368.23,Sales Revenue,Operations,Jane Smith,Europe
1797,2022-11-19,3953.16,7012.24,-3059.08,Sales Revenue,Operations,John Doe,North America
1798,2023-12-17,19574.18,13230.37,6343.81,Sales Revenue,Operations,Sarah Brown,South America
1799,2021-11-16,17430.92,2790.9,14640.02,Marketing Expenses,Finance,David Green,North America
1800,2024-05-16,20521.46,17938.28,2583.18,Sales Revenue,Sales,John Doe,Asia-Pacific
1801,2021-05-26,6069.31,9399.74,-3330.43,Marketing Expenses,Finance,Sarah Brown,South America
1802,2021-04-07,4143.29,15815.81,-11672.52,Sales Revenue,Marketing,John Doe,Europe
1803,2022-01-15,20655.96,10992.37,9663.59,Sales Revenue,Operations,Sarah Brown,Asia-Pacific
1804,2022-01-17,26959.3,19828.54,7130.76,Marketing Expenses,Operations,Jane Smith,Europe
1805,2020-07-16,27286.88,14825.56,12461.32,Marketing Expenses,Operations,Jane Smith,Europe
1806,2020-03-23,12901.93,16242.68,-3340.75,Sales Revenue,Sales,John Doe,Europe
1807,2021-09-07,27270.06,18600.03,8670.03,Sales Revenue,Finance,John Doe,Europe
1808,2021-09-20,23101.5,12245.69,10855.81,Sales Revenue,Sales,David Green,Europe
1809,2019-07-27,19686.95,6534.92,13152.03,Marketing Expenses,Operations,Jane Smith,Europe
1810,2021-07-13,16945.33,3705.4,13239.93,Marketing Expenses,Marketing,David Green,Europe
1811,2021-08-11,4741.44,7838.38,-3096.94,Marketing Expenses,Sales,David Green,Asia-Pacific
1812,2019-08-04,2034.42,13355.73,-11321.31,Sales Revenue,Sales,Sarah Brown,North America
1813,2020-02-15,15988.85,8994.18,6994.67,Operating Expenses,Sales,David Green,Asia-Pacific
1814,2023-08-20,21583.22,18641.96,2941.26,Sales Revenue,Sales,Sarah Brown,North America
1815,2022-09-14,5524.06,15885.32,-10361.26,Operating Expenses,Marketing,David Green,Asia-Pacific
1816,2024-04-18,25185.68,4392.77,20792.91,Sales Revenue,Sales,David Green,South America
1817,2020-02-16,4365.68,5155.96,-790.28,Sales Revenue,Finance,Jane Smith,South America
1818,2020-07-17,884.5,15710.89,-14826.39,Marketing Expenses,Finance,John Doe,Asia-Pacific
1819,2019-01-22,9560.62,14377.25,-4816.63,Sales Revenue,Marketing,Jane Smith,South America
1820,2020-10-08,29186.88,19604.39,9582.49,Operating Expenses,Operations,Sarah Brown,South America
1821,2023-07-25,28835.89,13994.67,14841.22,Sales Revenue,Finance,David Green,North America
1822,2024-05-02,9100.44,3215.24,5885.2,Operating Expenses,Sales,Sarah Brown,North America
1823,2024-05-09,22368.29,2317.68,20050.61,Marketing Expenses,Finance,John Doe,North America
1824,2021-03-27,24650.96,18417.86,6233.1,Marketing Expenses,Sales,Jane Smith,Europe
1825,2022-03-22,19105.42,10080.41,9025.01,Sales Revenue,Sales,Jane Smith,Europe
1826,2022-08-08,22150.19,11198.47,10951.72,Marketing Expenses,Operations,John Doe,North America
1827,2022-03-15,4558.71,15352.65,-10793.94,Operating Expenses,Finance,David Green,North America
1828,2019-08-31,5638.01,11061.56,-5423.55,Operating Expenses,Sales,John Doe,Europe
1829,2020-01-02,3946.38,14683.32,-10736.94,Sales Revenue,Finance,David Green,North America
1830,2021-08-09,785.95,2239.25,-1453.3,Operating Expenses,Sales,Sarah Brown,North America
1831,2019-06-02,29578.67,2381.84,27196.83,Marketing Expenses,Operations,David Green,North America
1832,2020-12-18,18508.4,15660.94,2847.46,Sales Revenue,Sales,David Green,South America
1833,2023-09-08,18168.14,4233.01,13935.13,Sales Revenue,Operations,John Doe,South America
1834,2020-12-21,18370.86,6255.13,12115.73,Marketing Expenses,Finance,John Doe,Asia-Pacific
1835,2019-05-29,17890.82,9712.96,8177.86,Sales Revenue,Marketing,David Green,Europe
1836,2023-06-15,6927.37,6383.82,543.55,Marketing Expenses,Operations,David Green,South America
1837,2024-07-22,782.53,3429.01,-2646.48,Sales Revenue,Marketing,Sarah Brown,Europe
1838,2021-02-02,2384.26,4476.0,-2091.74,Sales Revenue,Marketing,David Green,North America
1839,2022-03-31,23394.79,10977.08,12417.71,Marketing Expenses,Finance,John Doe,Asia-Pacific
1840,2019-06-03,4022.6,5636.21,-1613.61,Sales Revenue,Operations,John Doe,North America
1841,2019-02-07,25384.15,8763.46,16620.69,Sales Revenue,Operations,Jane Smith,Asia-Pacific
1842,2022-05-07,14062.9,13556.7,506.2,Sales Revenue,Finance,John Doe,North America
1843,2020-03-15,19487.06,6285.15,13201.91,Sales Revenue,Operations,John Doe,North America
1844,2022-10-04,5519.29,15055.55,-9536.26,Marketing Expenses,Operations,Jane Smith,Asia-Pacific
1845,2022-03-11,11623.81,19793.92,-8170.11,Marketing Expenses,Marketing,David Green,Europe
1846,2024-02-05,14215.41,9987.07,4228.34,Sales Revenue,Sales,David Green,North America
1847,2024-07-16,4913.59,17791.97,-12878.38,Marketing Expenses,Operations,Sarah Brown,North America
1848,2020-07-03,6788.19,4416.81,2371.38,Operating Expenses,Operations,Jane Smith,Europe
1849,2024-08-27,12257.67,7715.7,4541.97,Operating Expenses,Operations,Jane Smith,North America
1850,2024-04-01,29064.45,16165.48,12898.97,Sales Revenue,Marketing,Sarah Brown,Europe
1851,2022-01-22,27763.05,2712.93,25050.12,Sales Revenue,Operations,John Doe,South America
1852,2021-02-28,28505.94,16252.04,12253.9,Sales Revenue,Finance,Jane Smith,North America
1853,2020-04-06,6676.63,9468.08,-2791.45,Sales Revenue,Sales,David Green,North America
1854,2022-09-16,20140.17,16628.79,3511.38,Operating Expenses,Sales,David Green,South America
1855,2020-10-27,6085.01,15509.92,-9424.91,Sales Revenue,Marketing,Jane Smith,North America
1856,2024-02-23,6136.86,6122.18,14.68,Operating Expenses,Marketing,David Green,North America
1857,2021-11-19,5312.35,15191.72,-9879.37,Sales Revenue,Operations,John Doe,South America
1858,2021-02-01,28640.97,8169.11,20471.86,Operating Expenses,Marketing,John Doe,Europe
1859,2019-02-27,13178.56,5704.71,7473.85,Sales Revenue,Operations,Jane Smith,Asia-Pacific
1860,2022-10-12,18511.78,2973.33,15538.45,Sales Revenue,Marketing,David Green,South America
1861,2022-04-23,20635.88,18518.21,2117.67,Sales Revenue,Finance,Sarah Brown,Asia-Pacific
1862,2021-03-02,26003.25,19790.77,6212.48,Marketing Expenses,Marketing,Sarah Brown,South America
1863,2020-12-19,26627.61,16426.13,10201.48,Sales Revenue,Finance,John Doe,Asia-Pacific
1864,2023-07-19,12826.67,14533.0,-1706.33,Sales Revenue,Sales,Jane Smith,Europe
1865,2023-10-18,23286.44,6003.99,17282.45,Sales Revenue,Sales,David Green,South America
1866,2022-09-05,18237.9,17708.7,529.2,Marketing Expenses,Sales,David Green,North America
1867,2019-12-22,24729.86,11386.49,13343.37,Sales Revenue,Finance,Sarah Brown,South America
1868,2023-06-30,21606.03,5303.82,16302.21,Operating Expenses,Finance,David Green,Asia-Pacific
1869,2020-01-26,11824.52,13336.09,-1511.57,Operating Expenses,Sales,Sarah Brown,Europe
1870,2021-01-26,28174.17,3163.1,25011.07,Sales Revenue,Finance,Jane Smith,Europe
1871,2020-07-29,17158.03,10849.56,6308.47,Marketing Expenses,Finance,Sarah Brown,North America
1872,2024-05-09,16084.78,19165.9,-3081.12,Operating Expenses,Operations,Sarah Brown,North America
1873,2022-08-18,19241.81,2937.92,16303.89,Operating Expenses,Operations,John Doe,North America
1874,2021-10-13,21123.38,19856.23,1267.15,Marketing Expenses,Marketing,Sarah Brown,North America
1875,2019-01-28,1155.36,18888.94,-17733.58,Marketing Expenses,Marketing,David Green,South America
1876,2021-12-04,3279.49,4260.1,-980.61,Sales Revenue,Operations,Sarah Brown,South America
1877,2023-04-21,13707.01,5126.16,8580.85,Sales Revenue,Marketing,Jane Smith,Europe
1878,2021-08-22,26333.01,11879.25,14453.76,Sales Revenue,Sales,Sarah Brown,South America
1879,2024-01-04,26333.4,16314.2,10019.2,Sales Revenue,Operations,John Doe,North America
1880,2021-12-29,7371.65,5678.72,1692.93,Sales Revenue,Finance,David Green,Asia-Pacific
1881,2022-09-12,16136.07,11133.64,5002.43,Sales Revenue,Operations,Jane Smith,South America
1882,2022-05-21,29514.92,9672.32,19842.6,Operating Expenses,Finance,Sarah Brown,South America
1883,2019-02-16,1177.55,10407.34,-9229.79,Sales Revenue,Finance,Jane Smith,South America
1884,2021-12-07,11621.94,4954.86,6667.08,Sales Revenue,Sales,Jane Smith,North America
1885,2023-01-12,22954.8,5555.65,17399.15,Operating Expenses,Marketing,John Doe,Europe
1886,2021-08-25,28877.77,9632.3,19245.47,Sales Revenue,Marketing,David Green,Asia-Pacific
1887,2019-09-12,5695.51,12905.32,-7209.81,Sales Revenue,Marketing,John Doe,Europe
1888,2020-04-29,13186.62,7455.81,5730.81,Sales Revenue,Finance,Sarah Brown,South America
1889,2024-03-21,26531.93,12375.59,14156.34,Sales Revenue,Marketing,Sarah Brown,South America
1890,2022-06-10,23210.31,19419.06,3791.25,Sales Revenue,Marketing,David Green,North America
1891,2020-10-16,8577.44,5625.22,2952.22,Marketing Expenses,Marketing,David Green,South America
1892,2023-07-19,4994.6,17523.66,-12529.06,Sales Revenue,Marketing,John Doe,South America
1893,2024-08-20,8832.59,10661.07,-1828.48,Operating Expenses,Finance,Jane Smith,South America
1894,2022-06-27,27570.98,19118.24,8452.74,Marketing Expenses,Finance,Sarah Brown,Europe
1895,2020-04-25,20698.59,8472.47,12226.12,Sales Revenue,Marketing,John Doe,North America
1896,2022-04-23,27110.27,8798.91,18311.36,Operating Expenses,Sales,David Green,North America
1897,2023-02-14,13907.37,10472.84,3434.53,Sales Revenue,Marketing,David Green,Europe
1898,2021-06-23,19383.05,9608.55,9774.5,Sales Revenue,Sales,John Doe,Asia-Pacific
1899,2021-06-16,2713.22,12969.1,-10255.88,Sales Revenue,Sales,Jane Smith,Asia-Pacific
1900,2020-07-01,15019.73,9801.75,5217.98,Operating Expenses,Finance,John Doe,Europe
1901,2024-05-12,5393.14,4805.81,587.33,Sales Revenue,Marketing,David Green,Europe
1902,2020-09-19,17563.43,19167.64,-1604.21,Marketing Expenses,Operations,Sarah Brown,Europe
1903,2024-02-07,26829.84,10676.01,16153.83,Marketing Expenses,Operations,Jane Smith,South America
1904,2023-03-11,16392.21,15714.73,677.48,Sales Revenue,Finance,Sarah Brown,North America
1905,2023-08-31,11792.0,9693.15,2098.85,Sales Revenue,Sales,John Doe,Asia-Pacific
1906,2024-04-12,9703.83,3498.19,6205.64,Operating Expenses,Sales,David Green,Asia-Pacific
1907,2021-06-13,747.36,18316.23,-17568.87,Sales Revenue,Operations,John Doe,North America
1908,2021-10-10,13610.42,7404.17,6206.25,Marketing Expenses,Sales,David Green,Asia-Pacific
1909,2019-12-02,26898.53,11669.56,15228.97,Sales Revenue,Marketing,David Green,North America
1910,2024-01-04,26873.85,11951.34,14922.51,Sales Revenue,Finance,Jane Smith,Europe
1911,2023-01-21,26476.45,5162.59,21313.86,Sales Revenue,Finance,Jane Smith,Europe
1912,2019-11-16,2705.39,8848.1,-6142.71,Sales Revenue,Finance,David Green,South America
1913,2020-04-04,9722.24,7505.25,2216.99,Sales Revenue,Operations,David Green,South America
1914,2019-09-10,19457.29,7098.06,12359.23,Operating Expenses,Sales,Jane Smith,Europe
1915,2021-04-08,21344.09,12118.56,9225.53,Sales Revenue,Sales,David Green,Europe
1916,2020-09-05,4919.82,10655.2,-5735.38,Marketing Expenses,Marketing,Jane Smith,South America
1917,2020-11-04,21997.87,7998.21,13999.66,Sales Revenue,Sales,John Doe,Europe
1918,2022-09-05,2735.74,14867.54,-12131.8,Sales Revenue,Marketing,David Green,North America
1919,2023-12-15,21186.8,5522.88,15663.92,Sales Revenue,Finance,David Green,North America
1920,2020-04-21,19022.17,18490.37,531.8,Sales Revenue,Operations,Jane Smith,North America
1921,2021-04-21,2559.2,2075.25,483.95,Marketing Expenses,Finance,Sarah Brown,Europe
1922,2024-06-25,21218.37,17509.79,3708.58,Operating Expenses,Operations,Jane Smith,North America
1923,2020-01-08,21806.22,15146.64,6659.58,Sales Revenue,Operations,Sarah Brown,Asia-Pacific
1924,2023-12-30,29255.74,8736.64,20519.1,Sales Revenue,Sales,John Doe,North America
1925,2019-08-16,18362.18,9281.99,9080.19,Sales Revenue,Sales,Sarah Brown,Europe
1926,2024-02-01,4796.99,9484.76,-4687.77,Operating Expenses,Marketing,Jane Smith,Europe
1927,2020-06-24,16510.38,9103.69,7406.69,Sales Revenue,Sales,Jane Smith,Asia-Pacific
1928,2023-08-29,1317.18,15359.49,-14042.31,Sales Revenue,Finance,Sarah Brown,Asia-Pacific
1929,2024-02-15,5126.55,8912.67,-3786.12,Sales Revenue,Sales,John Doe,Asia-Pacific
1930,2019-08-25,10055.79,7540.59,2515.2,Operating Expenses,Sales,Jane Smith,North America
1931,2024-03-08,26139.16,19775.4,6363.76,Sales Revenue,Sales,John Doe,Asia-Pacific
1932,2022-06-16,25880.17,3282.22,22597.95,Sales Revenue,Finance,David Green,North America
1933,2019-03-31,4863.72,17929.99,-13066.27,Sales Revenue,Finance,Jane Smith,North America
1934,2023-06-10,4338.22,19864.5,-15526.28,Sales Revenue,Finance,David Green,Europe
1935,2021-11-08,23074.7,4240.6,18834.1,Marketing Expenses,Finance,David Green,South America
1936,2019-01-13,1539.31,18778.33,-17239.02,Sales Revenue,Marketing,David Green,Asia-Pacific
1937,2021-06-11,9241.87,4922.52,4319.35,Marketing Expenses,Marketing,Jane Smith,South America
1938,2019-10-27,21904.85,15733.12,6171.73,Sales Revenue,Marketing,David Green,South America
1939,2019-07-05,28828.98,19227.74,9601.24,Marketing Expenses,Finance,Sarah Brown,Europe
1940,2023-10-02,8663.42,15882.87,-7219.45,Marketing Expenses,Sales,Jane Smith,North America
1941,2022-11-12,5420.88,15528.39,-10107.51,Sales Revenue,Operations,John Doe,Europe
1942,2019-09-19,26956.26,8274.42,18681.84,Sales Revenue,Sales,David Green,South America
1943,2019-09-04,28813.02,14764.31,14048.71,Marketing Expenses,Marketing,David Green,Asia-Pacific
1944,2019-10-10,105.99,13429.64,-13323.65,Marketing Expenses,Finance,Sarah Brown,Asia-Pacific
1945,2024-04-17,22961.87,8627.25,14334.62,Sales Revenue,Sales,Jane Smith,Europe
1946,2019-05-10,366.23,3038.68,-2672.45,Sales Revenue,Finance,Jane Smith,North America
1947,2022-03-21,14928.83,8936.0,5992.83,Sales Revenue,Operations,Jane Smith,North America
1948,2023-08-02,14959.27,9632.73,5326.54,Operating Expenses,Marketing,John Doe,Europe
1949,2021-01-07,24223.64,6442.25,17781.39,Sales Revenue,Sales,David Green,South America
1950,2020-07-08,18239.52,10599.06,7640.46,Operating Expenses,Marketing,John Doe,Asia-Pacific
1951,2023-09-18,14804.0,18586.43,-3782.43,Operating Expenses,Marketing,Sarah Brown,Europe
1952,2023-03-14,6506.22,8505.46,-1999.24,Sales Revenue,Marketing,Sarah Brown,North America
1953,2023-04-16,19784.12,14718.06,5066.06,Sales Revenue,Sales,John Doe,Europe
1954,2024-01-12,13612.15,2508.61,11103.54,Sales Revenue,Marketing,John Doe,Asia-Pacific
1955,2023-03-27,13256.26,13982.16,-725.9,Sales Revenue,Marketing,David Green,South America
1956,2023-03-19,18036.5,4661.92,13374.58,Sales Revenue,Finance,David Green,South America
1957,2019-11-25,197.19,12897.84,-12700.65,Sales Revenue,Marketing,Jane Smith,Europe
1958,2020-06-28,26465.04,18996.77,7468.27,Sales Revenue,Operations,John Doe,Europe
1959,2022-11-25,8343.39,4652.61,3690.78,Sales Revenue,Finance,Sarah Brown,North America
1960,2020-04-30,18859.06,6453.47,12405.59,Sales Revenue,Marketing,Jane Smith,Europe
1961,2021-01-01,24603.64,12410.15,12193.49,Marketing Expenses,Finance,John Doe,South America
1962,2023-05-29,6229.13,13926.88,-7697.75,Sales Revenue,Finance,David Green,Asia-Pacific
1963,2020-06-05,5545.2,4905.69,639.51,Operating Expenses,Finance,John Doe,North America
1964,2021-07-01,1651.92,4101.15,-2449.23,Sales Revenue,Operations,John Doe,South America
1965,2019-01-15,10470.59,3661.5,6809.09,Sales Revenue,Sales,David Green,South America
1966,2019-04-04,4361.23,14808.97,-10447.74,Marketing Expenses,Marketing,David Green,Asia-Pacific
1967,2022-05-07,972.96,8918.26,-7945.3,Marketing Expenses,Operations,Jane Smith,South America
1968,2024-03-11,17342.78,14709.26,2633.52,Sales Revenue,Sales,Sarah Brown,North America
1969,2023-10-04,18098.56,19534.62,-1436.06,Sales Revenue,Sales,Jane Smith,Asia-Pacific
1970,2023-04-03,9933.33,3446.27,6487.06,Marketing Expenses,Finance,Sarah Brown,South America
1971,2021-07-29,2631.08,18379.08,-15748.0,Sales Revenue,Sales,Sarah Brown,Europe
1972,2021-10-10,3266.63,17768.11,-14501.48,Sales Revenue,Finance,John Doe,Asia-Pacific
1973,2024-03-01,29812.06,4984.82,24827.24,Sales Revenue,Sales,David Green,Europe
1974,2022-11-18,4840.06,9683.69,-4843.63,Sales Revenue,Operations,Sarah Brown,North America
1975,2020-09-27,8531.42,14453.06,-5921.64,Marketing Expenses,Marketing,Jane Smith,South America
1976,2022-02-03,19827.74,11011.64,8816.1,Sales Revenue,Marketing,Jane Smith,Europe
1977,2021-02-11,20995.4,11597.62,9397.78,Sales Revenue,Marketing,Sarah Brown,Asia-Pacific
1978,2020-04-07,17168.48,17959.72,-791.24,Sales Revenue,Sales,John Doe,Europe
1979,2019-05-12,16865.32,12549.44,4315.88,Sales Revenue,Marketing,Sarah Brown,North America
1980,2023-09-14,28988.8,15210.8,13778.0,Operating Expenses,Marketing,Jane Smith,South America
1981,2019-03-06,22480.04,15544.32,6935.72,Sales Revenue,Finance,Sarah Brown,Asia-Pacific
1982,2021-09-12,10805.66,18637.77,-7832.11,Marketing Expenses,Operations,David Green,South America
1983,2021-04-24,1075.2,17649.52,-16574.32,Sales Revenue,Operations,Jane Smith,Asia-Pacific
1984,2019-10-03,23055.36,3966.93,19088.43,Sales Revenue,Operations,David Green,South America
1985,2020-02-18,9684.66,12307.01,-2622.35,Marketing Expenses,Marketing,Jane Smith,South America
1986,2019-05-18,26925.89,16355.61,10570.28,Sales Revenue,Operations,David Green,Asia-Pacific
1987,2024-01-03,24607.94,16656.1,7951.84,Sales Revenue,Finance,Sarah Brown,North America
1988,2019-07-19,22753.26,6842.38,15910.88,Sales Revenue,Operations,David Green,North America
1989,2021-09-29,25299.29,5771.46,19527.83,Sales Revenue,Marketing,David Green,Europe
